LoginFreq,Purchases,AmountSpent,Tickets,DaysInactive,MembershipMonths,Churn
5,13,3690,1,44,37,0
29,3,3876,3,39,14,0
1,16,755,8,143,58,0
24,12,2012,9,140,13,0
3,3,249,8,117,46,1
22,2,2903,4,8,12,0
19,11,1954,4,124,55,0
23,7,865,9,101,28,0
29,1,3525,2,67,22,0
30,5,2656,5,94,20,0
7,9,3204,6,93,47,0
12,11,4525,9,129,19,0
15,20,4814,8,80,11,0
25,9,2608,6,42,30,0
5,9,1363,2,31,54,0
15,2,2045,6,122,26,1
8,19,2890,0,74,15,0
10,9,689,1,158,30,0
26,8,496,3,43,29,0
16,19,3630,6,26,60,0
8,18,3660,8,12,32,0
1,13,4728,4,127,53,0
12,1,1448,7,104,30,1
5,4,4324,6,69,44,0
3,19,1494,4,73,51,0
1,7,700,2,11,16,0
4,6,1022,2,47,36,0
8,5,4552,5,23,18,0
3,10,2357,9,81,41,0
10,11,3718,10,171,48,0
2,17,4480,3,77,39,0
11,18,1932,2,123,28,0
25,9,647,3,167,58,0
10,20,3018,2,73,19,0
21,13,2243,9,55,56,0
14,2,2135,10,18,56,0
7,17,3467,10,94,11,0
27,14,4299,5,170,17,0
27,5,3184,6,154,21,0
2,9,3698,3,18,37,0
9,11,1409,2,128,44,0
16,6,2344,2,41,51,0
13,16,1515,10,170,34,0
9,0,259,2,33,33,0
20,17,545,8,43,29,0
4,14,3542,10,14,4,0
22,18,3559,10,58,32,0
10,0,467,2,138,60,1
26,4,2748,2,28,11,0
26,14,3379,7,14,26,0
22,2,4145,3,154,18,1
12,0,3706,6,74,53,0
17,7,3421,2,145,32,0
14,11,4079,7,162,60,0
14,18,3397,2,14,27,0
25,11,3195,4,154,16,0
2,12,3248,0,162,10,0
21,0,270,4,24,44,0
25,18,1257,5,104,34,0
20,5,3343,6,70,33,0
11,7,3332,1,20,10,0
16,3,2583,1,167,42,1
19,4,135,8,121,60,1
23,6,1239,9,173,26,0
6,3,3221,0,34,42,0
24,19,3143,1,150,25,0
19,3,1316,1,71,2,0
5,14,2111,9,33,26,0
26,20,145,6,6,20,0
4,4,2387,5,16,3,0
15,8,1469,8,109,32,0
29,1,4241,10,23,1,0
4,6,822,6,146,24,0
20,16,861,2,14,50,0
10,15,1754,2,50,43,0
24,16,1948,0,61,56,0
22,19,880,7,36,44,0
3,1,644,0,15,33,0
26,10,678,10,5,38,0
5,1,1303,1,53,48,0
6,0,3098,10,48,52,0
21,1,278,6,11,35,0
22,8,870,0,2,17,0
8,1,491,3,87,58,0
7,14,3300,8,24,48,0
21,9,3400,7,68,43,0
10,14,1271,10,79,48,0
6,9,2342,7,12,44,0
14,16,112,2,67,33,0
4,8,3804,4,160,11,0
28,17,4897,3,36,23,0
25,3,4344,10,149,38,1
13,8,2702,7,112,32,0
20,15,3681,10,122,19,0
17,3,891,6,137,12,1
23,15,2245,6,44,28,0
7,18,4993,9,59,2,0
4,0,3044,9,152,10,1
29,5,4899,6,127,19,0
14,9,2587,0,63,28,0
3,15,685,6,41,47,0
24,3,2449,3,76,8,0
5,12,1691,2,107,43,0
16,15,1286,4,130,23,0
26,19,4777,1,95,48,0
23,5,3257,7,28,45,0
20,10,4944,8,144,30,0
4,2,3658,4,59,28,0
24,19,1322,2,129,13,0
30,9,1083,9,86,55,0
24,0,4109,6,1,37,0
2,19,1664,0,31,12,0
30,10,3757,9,22,10,0
18,11,4098,2,119,51,0
19,13,1903,8,28,17,0
28,7,1295,1,116,1,0
28,10,544,10,76,22,0
19,3,3457,8,27,15,0
17,6,1389,10,87,16,0
14,9,655,0,129,20,0
19,18,33,3,124,55,0
22,3,4662,9,107,10,1
24,1,4461,5,130,42,1
13,20,4975,6,95,26,0
12,17,4680,2,66,49,0
30,13,4134,8,177,54,0
26,15,374,3,19,23,0
6,10,2665,4,156,17,0
21,9,418,7,167,34,0
4,16,1324,2,19,41,0
19,13,228,7,127,57,0
16,3,4713,10,116,22,1
13,18,1549,0,64,59,0
4,1,3443,7,58,4,0
30,6,4963,10,17,7,0
23,8,1612,10,79,5,0
17,18,2714,9,41,31,0
23,15,3658,7,5,19,0
1,15,1115,5,23,4,0
18,17,3421,4,126,50,0
20,20,2498,8,10,22,0
17,20,626,5,68,3,0
27,10,4331,0,140,23,0
28,6,2428,5,111,4,0
27,8,37,0,138,46,0
15,3,3065,5,60,24,0
11,12,25,2,127,59,0
25,3,3358,5,30,14,0
28,18,342,5,114,49,0
22,1,4588,0,152,41,1
13,8,4671,8,69,51,0
1,11,2171,7,13,3,0
17,1,2095,1,9,47,0
6,5,4559,1,146,21,0
4,4,3963,4,163,26,1
20,4,2799,9,132,1,1
16,19,4271,1,169,30,0
15,4,2262,10,26,51,0
27,3,4983,0,125,4,1
15,8,254,1,44,14,0
6,9,1904,4,170,18,0
15,15,1366,10,10,12,0
14,9,952,9,105,38,0
28,9,3477,6,106,42,0
11,18,3202,4,1,36,0
7,9,1755,0,144,16,0
9,5,4515,6,46,1,0
26,16,2367,5,141,3,0
16,4,3889,6,64,39,0
5,5,3787,1,78,35,0
25,14,2125,4,87,54,0
20,18,2277,7,63,59,0
29,17,2277,6,146,15,0
10,3,1506,5,61,38,0
18,7,2806,5,92,16,0
3,15,4491,0,123,17,0
13,18,939,0,20,34,0
11,19,3334,6,64,10,0
17,2,4510,2,76,11,0
30,9,4597,5,107,28,0
30,1,366,4,141,27,1
22,3,4320,2,57,38,0
13,5,4074,5,45,18,0
6,10,3851,2,120,47,0
17,13,3940,7,86,48,0
27,15,4857,6,38,30,0
13,20,836,8,164,13,0
19,18,675,4,67,16,0
21,1,2038,0,121,2,1
19,16,3701,10,126,20,0
10,8,2592,9,11,12,0
3,16,563,10,98,29,0
14,14,337,7,155,46,0
26,6,1198,1,87,8,0
19,18,159,5,145,38,0
5,2,4762,0,122,46,1
29,0,2863,5,98,56,1
5,3,1946,3,33,47,0
20,17,4398,4,133,20,0
17,7,2746,9,123,59,0
21,18,966,6,81,35,0
10,5,3258,5,62,39,0
5,0,425,0,65,31,0
4,7,3464,8,125,16,0
6,0,2655,5,90,23,0
26,18,3784,5,44,34,0
4,10,94,8,121,32,1
30,20,1945,9,142,17,0
7,14,1426,4,91,43,0
7,10,1080,10,57,24,0
18,18,3422,5,48,35,0
3,20,1531,5,145,54,0
1,9,1511,6,44,23,0
24,11,4101,8,132,8,0
25,0,2483,4,81,54,0
4,6,745,4,97,23,0
6,16,2848,3,30,21,0
9,9,2572,9,121,19,0
22,5,3916,3,85,31,0
14,16,1282,7,158,50,0
28,17,4846,1,146,7,0
12,4,1872,9,84,48,0
28,17,4236,7,98,24,0
25,16,1773,1,92,46,0
20,15,4428,0,73,8,0
24,7,832,9,172,13,0
25,12,552,8,31,3,0
4,15,2775,10,109,34,0
21,10,2088,7,16,13,0
30,5,894,5,95,57,0
24,2,4296,3,77,54,0
12,0,3659,1,151,58,1
10,17,4520,7,142,32,0
30,4,3581,2,2,35,0
22,12,3943,9,140,21,0
28,9,3676,3,128,1,0
7,4,1731,4,92,2,1
3,13,384,3,24,57,1
23,16,567,10,37,42,0
28,0,1290,7,29,43,0
14,1,3433,8,42,26,0
24,6,1138,0,18,3,0
10,9,1370,1,131,24,0
16,19,3607,3,13,26,0
16,6,1110,0,106,8,0
22,15,1544,10,157,47,0
10,4,2635,5,59,37,0
25,11,4137,4,92,8,0
13,16,1641,6,176,18,0
6,15,67,5,4,18,0
12,19,1137,2,51,12,0
9,15,321,4,133,36,0
13,18,3727,2,167,40,0
4,14,2011,8,41,2,0
24,11,2747,1,5,20,0
11,20,3887,5,136,56,0
20,9,2292,8,153,3,0
18,1,3193,9,91,40,1
26,6,1441,6,180,44,0
11,12,3135,4,52,34,0
25,2,4907,1,135,49,1
21,14,4344,1,47,46,0
4,0,1785,3,127,46,1
18,2,1328,9,82,6,0
1,9,4217,1,66,40,0
27,14,3169,7,133,57,0
7,5,1338,9,172,10,0
6,19,4395,6,170,24,0
15,14,3984,6,61,18,0
18,20,4687,2,50,33,0
24,6,4475,6,166,39,0
11,20,229,7,172,7,0
20,4,3312,4,152,45,1
24,3,2876,0,128,48,1
15,17,1906,0,63,44,0
16,2,4454,10,167,29,1
7,16,2312,3,140,19,0
21,17,4557,1,103,38,0
10,17,4194,6,9,39,0
26,1,4976,2,79,25,0
12,12,3736,3,87,17,0
24,14,2052,8,109,51,0
14,4,532,1,22,37,0
25,2,2717,7,36,3,0
5,4,3008,0,74,24,0
26,4,3931,2,156,58,1
21,4,919,3,56,54,0
18,2,4547,5,99,18,1
5,2,4143,0,157,49,1
3,19,1890,7,5,26,0
23,17,3289,1,4,21,0
26,19,4315,4,179,11,0
5,3,2570,5,15,57,0
24,0,3082,7,26,58,0
17,15,3836,2,23,41,0
19,7,4486,8,125,17,0
19,16,2885,4,103,51,0
25,7,2916,7,29,45,0
21,6,4499,3,86,38,0
12,7,4501,8,57,21,0
25,20,554,7,62,4,0
29,11,3107,4,48,32,0
9,15,3635,2,111,18,0
1,11,3515,0,35,44,0
18,18,1094,4,46,60,0
21,9,562,4,33,28,0
4,6,1163,3,71,36,0
10,11,3948,9,10,37,0
25,19,2255,9,176,44,0
7,4,1696,7,44,50,0
22,15,703,2,126,26,0
23,8,3800,9,114,49,0
1,6,507,8,123,55,0
17,19,2105,2,63,55,0
24,13,622,3,49,24,0
29,10,3977,5,85,10,0
29,6,385,8,41,38,0
2,9,815,9,98,49,0
28,8,930,1,39,8,0
26,3,4980,1,107,2,1
11,15,3614,1,151,44,0
9,9,1453,4,13,35,0
7,18,1555,5,106,56,0
22,16,1220,2,111,52,0
17,8,2090,2,70,21,0
17,12,4697,1,57,57,0
2,0,2158,10,76,27,0
6,1,1518,5,176,23,1
14,12,923,0,20,32,0
6,8,2790,8,62,26,0
2,6,399,10,173,60,1
1,15,4059,9,63,7,0
10,18,4265,3,136,33,0
21,6,4997,1,154,17,0
5,5,3635,5,38,8,0
2,17,1080,4,92,42,0
22,18,4801,2,99,17,0
16,10,4863,2,108,48,0
25,11,2580,4,105,42,0
2,9,3747,3,169,47,0
10,12,2789,4,107,48,0
2,11,348,1,102,18,1
16,20,1986,10,130,36,0
16,9,3446,0,7,57,0
19,19,804,4,127,39,0
29,17,1732,10,105,44,0
7,3,3229,0,153,23,1
22,4,908,2,51,12,0
12,4,112,7,50,58,0
24,11,2869,10,64,23,0
15,2,4198,7,140,53,1
8,7,1457,8,75,33,0
6,1,4224,0,10,53,0
28,17,2042,3,99,56,0
27,8,4042,5,68,28,0
10,12,3070,6,170,44,0
3,6,1544,4,66,23,0
19,9,2857,6,172,7,0
17,8,3219,10,28,47,0
7,14,4580,9,107,2,0
21,4,3473,7,110,1,1
20,11,444,9,111,4,0
26,0,1267,5,78,8,0
4,11,64,10,93,49,1
14,5,940,3,130,29,0
20,18,2809,0,34,18,0
22,18,321,10,148,55,0
15,15,966,4,47,37,0
24,18,4093,9,118,31,0
8,2,4862,9,128,6,1
21,9,2522,9,26,44,0
15,17,1273,3,84,24,0
22,12,2757,4,1,60,0
20,17,2792,3,97,48,0
28,2,1103,8,87,41,0
14,2,2796,2,75,15,0
27,11,2825,2,108,40,0
29,19,3773,9,15,12,0
9,6,4045,6,142,46,0
8,7,4849,1,55,49,0
26,8,2333,8,129,14,0
28,13,242,7,33,27,0
26,4,2111,5,70,52,0
17,20,4362,8,56,37,0
2,18,2038,10,23,13,0
25,20,1939,2,54,57,0
24,15,1468,3,90,38,0
30,11,1658,6,131,46,0
3,20,417,0,46,38,1
8,3,3350,0,134,3,1
12,7,1987,0,153,16,0
1,6,2423,7,17,12,0
10,14,4947,5,156,14,0
20,5,1770,2,160,34,0
3,4,3607,9,93,50,1
6,13,1388,6,23,31,0
7,20,630,5,144,39,0
20,12,939,4,96,5,0
23,9,984,2,154,12,0
25,17,4497,3,161,26,0
27,3,4457,10,176,17,1
18,7,2863,10,83,44,0
11,10,1699,0,55,53,0
19,16,4681,8,169,11,0
5,17,4628,4,62,33,0
19,20,735,1,145,41,0
11,10,171,10,102,40,0
24,15,668,8,59,46,0
12,11,2907,6,142,4,0
10,12,4629,7,149,32,0
8,15,4109,2,174,31,0
24,20,2552,6,55,11,0
28,0,1588,10,62,17,0
28,15,4004,0,167,27,0
9,14,1084,5,170,8,0
4,5,3215,9,48,21,0
5,11,4054,5,103,33,0
21,7,3443,10,28,50,0
8,6,887,9,84,5,0
23,1,1101,5,134,32,1
9,11,3069,2,59,25,0
15,20,1684,5,90,58,0
15,13,1618,2,70,8,0
16,15,2836,9,167,27,0
14,10,1227,8,60,26,0
8,19,3062,6,145,40,0
18,8,323,3,168,29,0
10,9,739,2,66,9,0
28,16,4049,5,115,18,0
20,11,393,8,124,7,0
6,5,1822,2,71,42,0
12,18,2334,7,44,21,0
2,10,3439,5,84,16,0
7,8,2755,3,57,3,0
16,20,1874,4,36,32,0
3,5,3301,2,57,10,0
13,15,4856,1,121,32,0
3,19,237,8,171,8,1
27,15,2074,2,44,32,0
18,5,21,5,62,50,0
11,4,1532,4,115,4,1
8,20,701,9,83,29,0
6,3,3715,10,61,12,0
1,1,1749,7,94,53,1
28,5,1535,4,11,37,0
1,8,79,10,77,36,1
23,16,2258,7,120,51,0
8,13,3133,10,161,19,0
5,6,4734,4,102,37,0
28,18,3340,10,121,47,0
16,0,1297,9,112,31,1
11,19,585,5,66,44,0
5,14,2182,4,110,26,0
4,17,4964,1,120,45,0
30,2,754,9,23,6,0
6,17,2537,9,177,29,0
14,1,3083,5,148,17,1
22,9,4220,6,15,59,0
19,10,4586,2,30,20,0
9,2,1034,2,4,42,0
12,6,951,6,64,46,0
11,7,777,10,65,47,0
14,18,2448,9,8,10,0
23,17,843,3,52,6,0
16,12,2200,1,142,48,0
1,12,637,8,58,32,0
13,18,386,8,11,2,0
23,11,3896,5,59,10,0
21,16,99,1,24,37,0
21,11,2865,2,88,27,0
30,12,1075,4,160,41,0
13,11,1068,10,46,19,0
2,18,3069,10,28,51,0
4,13,4082,4,16,41,0
28,6,2610,8,42,16,0
6,12,4229,9,103,51,0
26,5,2114,2,16,20,0
27,18,2863,1,100,60,0
23,18,2665,9,140,57,0
27,3,1525,7,34,36,0
5,18,3027,6,38,5,0
25,8,4157,8,127,18,0
3,15,1583,2,175,8,0
1,3,2546,5,22,13,0
4,5,3936,4,80,41,0
25,7,2062,4,88,10,0
20,15,3806,9,3,36,0
2,4,641,7,1,19,0
26,20,1871,0,53,31,0
30,9,3962,0,172,36,0
30,12,1242,2,47,29,0
5,13,2274,10,166,45,0
3,6,2057,1,115,23,0
29,19,545,1,41,32,0
28,5,3543,1,149,49,0
29,6,4835,3,173,59,0
9,4,3107,0,141,11,1
20,20,1285,9,66,2,0
6,17,3083,8,43,32,0
18,11,1035,4,89,58,0
6,5,2061,4,176,5,0
19,0,3631,8,113,57,1
28,3,4573,4,26,31,0
12,18,210,10,99,13,0
25,11,4413,7,61,22,0
11,14,3333,10,125,35,0
2,2,3368,0,119,19,1
15,19,2981,0,62,29,0
12,7,4988,3,82,23,0
12,10,595,7,142,19,0
9,15,3355,2,169,16,0
21,8,3864,0,137,31,0
24,2,4614,10,44,16,0
2,4,3434,8,56,26,0
22,19,4110,8,3,3,0
3,13,369,8,98,58,1
12,14,3679,8,97,60,0
28,5,4319,1,91,23,0
30,3,3487,10,59,57,0
26,7,4668,10,73,9,0
16,18,2822,10,141,51,0
21,4,54,3,158,24,1
28,12,2760,1,53,33,0
24,15,643,6,179,14,0
26,0,1220,10,42,28,0
30,12,1759,2,154,24,0
1,10,3251,8,69,43,0
21,20,2778,6,110,50,0
3,7,603,7,92,52,0
20,7,1434,8,3,7,0
2,13,1936,7,41,38,0
9,12,866,6,125,44,0
19,2,561,8,1,25,0
15,3,4148,10,115,56,1
18,19,2898,0,70,2,0
26,14,4284,10,126,45,0
11,14,1490,3,50,52,0
25,20,616,3,80,1,0
23,12,681,4,97,23,0
16,8,3325,7,59,47,0
22,9,26,9,74,52,0
17,11,2883,0,63,40,0
5,13,2604,5,25,18,0
12,0,2494,8,138,47,1
11,13,625,9,77,8,0
30,13,3215,7,124,34,0
15,7,2859,1,129,43,0
27,15,4417,6,99,8,0
3,13,3817,4,14,29,0
1,0,2082,1,149,13,1
20,15,534,10,38,1,0
29,17,3183,0,1,29,0
16,6,1483,1,84,50,0
2,14,2435,10,133,37,0
2,16,4993,9,44,1,0
3,18,3284,5,57,44,0
8,12,3348,10,104,5,0
24,8,2017,7,45,53,0
28,14,4567,2,60,48,0
15,2,2422,4,66,55,0
7,0,2161,10,47,50,0
6,15,3192,1,115,2,0
9,7,437,7,26,47,0
20,12,4574,3,137,60,0
28,7,1024,10,51,22,0
1,16,1614,9,94,30,0
8,13,879,5,110,11,0
23,20,2737,2,136,29,0
23,20,2862,10,5,42,0
3,6,895,7,39,3,0
4,14,2618,7,68,45,0
26,15,1283,2,40,13,0
25,18,4436,8,36,56,0
15,5,1965,9,149,3,0
6,0,596,4,97,10,1
15,11,210,9,26,4,0
21,17,4559,8,104,14,0
3,15,3627,6,103,23,0
25,11,835,9,75,17,0
21,19,120,2,85,1,0
21,12,2921,5,113,57,0
14,7,3909,9,56,15,0
20,0,917,1,57,60,0
14,20,3725,5,128,54,0
4,6,3699,4,101,53,0
12,14,564,2,135,2,0
17,12,1913,6,170,18,0
7,12,116,10,141,39,0
9,8,3346,3,84,22,0
3,14,2544,10,162,28,0
28,3,2236,5,100,30,1
13,12,3303,8,46,13,0
15,11,1403,5,61,56,0
18,4,2694,3,56,3,0
19,6,2845,9,29,3,0
1,7,176,1,111,45,1
6,4,2720,8,92,53,1
27,8,3634,3,142,26,0
27,13,2357,3,102,4,0
23,11,1414,1,71,16,0
27,3,1535,4,13,28,0
27,19,4419,5,145,8,0
2,7,4921,9,157,54,0
24,16,4848,5,81,40,0
14,7,2784,2,100,16,0
6,20,835,8,83,31,0
14,0,1134,6,116,23,1
4,19,578,2,125,2,0
21,1,1968,3,2,9,0
8,3,3749,6,62,27,0
30,20,2119,10,20,45,0
3,0,4474,7,90,54,0
19,6,4199,5,180,59,0
30,0,4104,3,153,59,1
14,8,2940,1,62,22,0
27,2,773,9,17,44,0
20,11,3370,7,39,34,0
17,18,3460,0,10,9,0
25,14,2157,8,153,33,0
8,15,3405,7,110,38,0
24,9,4434,2,28,56,0
14,5,3729,9,61,34,0
26,16,4811,3,58,35,0
6,20,230,9,44,58,0
23,16,1871,3,83,47,0
22,20,2624,1,151,26,0
16,18,1031,10,125,7,0
25,17,119,9,145,45,0
19,10,4254,4,79,48,0
14,6,3858,2,85,45,0
19,9,708,10,38,27,0
3,6,117,0,30,12,1
10,4,398,1,147,17,1
19,11,434,10,32,21,0
9,15,2504,6,20,43,0
28,20,2975,0,102,22,0
20,17,2713,1,64,26,0
13,2,2009,9,36,39,0
7,19,3585,6,171,13,0
14,14,1537,0,26,42,0
9,4,4063,6,7,42,0
27,12,2036,7,34,45,0
28,18,2378,10,164,23,0
23,11,2776,1,134,51,0
25,20,1865,3,165,30,0
28,4,456,6,62,55,0
19,5,1607,0,86,17,0
15,6,219,5,73,27,0
20,9,858,4,128,20,0
14,15,1661,10,60,7,0
24,7,1926,5,64,55,0
6,8,3539,7,178,4,0
21,3,1928,10,52,49,0
29,20,586,10,145,31,0
4,20,698,0,60,30,0
8,7,799,2,77,31,0
17,6,1365,10,119,56,0
30,14,1697,8,138,4,0
9,20,359,7,125,18,0
1,2,2727,3,153,20,1
24,16,3549,10,18,40,0
20,10,4531,9,64,40,0
25,8,4432,8,79,53,0
14,4,1139,6,59,48,0
11,9,4360,1,155,47,0
21,14,4549,0,58,50,0
3,13,4218,0,61,23,0
9,3,4794,2,118,51,1
27,20,1000,9,79,38,0
14,19,1883,1,71,9,0
30,1,4151,3,171,16,1
9,11,4862,7,88,21,0
4,0,1386,4,87,9,0
27,19,1236,4,139,52,0
4,4,573,5,88,25,0
28,5,2897,4,133,49,0
8,10,1350,4,39,36,0
2,7,3747,6,176,47,0
9,6,1447,5,80,43,0
29,3,104,9,20,14,0
14,5,3306,10,81,17,0
22,15,958,1,19,28,0
9,19,4658,0,154,45,0
24,14,2702,0,153,41,0
23,13,4171,3,143,56,0
16,11,3291,1,149,48,0
29,11,1507,5,175,8,0
30,15,4770,8,163,14,0
17,14,2741,9,172,15,0
16,12,2753,10,134,39,0
30,10,4285,9,116,25,0
12,16,2891,7,101,59,0
3,20,211,3,151,11,1
11,14,1508,1,39,29,0
14,13,3096,0,146,3,0
18,9,3123,6,168,39,0
21,11,2600,9,36,22,0
21,15,1958,2,156,37,0
5,14,3614,5,83,41,0
16,9,3973,4,94,20,0
20,3,703,4,166,19,1
5,8,1729,1,172,13,0
3,20,3943,8,2,27,0
12,19,3742,10,73,19,0
1,8,2669,3,35,16,0
21,20,1731,9,129,2,0
29,19,4061,0,174,1,0
9,10,2301,1,63,3,0
29,10,4209,8,95,24,0
9,6,2708,6,45,44,0
4,20,3384,9,125,38,0
3,9,1020,1,37,2,0
17,3,1051,6,7,56,0
2,4,1567,3,110,16,1
24,4,1217,9,144,29,1
1,10,1690,1,178,37,0
8,8,3631,3,142,44,0
13,15,3362,4,134,4,0
23,8,1688,3,149,14,0
15,3,3606,2,138,17,1
8,1,2755,5,32,44,0
12,13,3555,0,134,45,0
22,2,3003,7,2,17,0
12,17,790,4,39,20,0
14,20,955,7,49,60,0
15,5,3438,9,27,47,0
15,10,3108,3,56,29,0
9,20,557,3,14,41,0
19,17,2217,4,151,26,0
26,11,2994,4,103,42,0
20,4,2600,10,118,38,1
29,8,2184,5,122,17,0
22,19,1807,4,105,12,0
8,17,1890,4,179,56,0
21,18,3066,7,25,28,0
19,2,2267,5,53,9,0
6,8,2207,1,11,32,0
20,3,40,3,163,34,1
25,16,621,3,37,16,0
29,16,4407,4,9,48,0
19,1,3020,5,28,54,0
4,8,2922,10,55,31,0
23,8,3812,4,174,55,0
7,4,2822,10,127,27,1
28,14,692,5,70,29,0
28,14,266,7,27,1,0
4,2,949,3,10,27,0
22,18,2904,10,151,53,0
12,2,3195,2,149,32,1
13,5,786,8,173,59,0
3,3,2742,2,126,11,1
22,12,741,10,3,53,0
12,12,2052,7,43,35,0
2,10,979,9,99,2,0
24,4,112,4,7,46,0
2,0,1093,8,155,1,1
27,8,4872,2,42,6,0
23,16,3080,9,97,7,0
9,0,3758,9,4,2,0
1,2,381,7,136,2,1
8,14,688,6,84,47,0
23,20,211,6,145,53,0
6,9,98,10,5,5,0
6,7,2006,9,113,13,0
22,11,4504,8,137,19,0
25,14,197,7,136,19,0
18,8,4757,2,7,47,0
17,9,1564,5,37,1,0
29,19,4692,10,55,35,0
12,8,239,5,67,57,0
6,14,3562,4,136,18,0
26,20,64,2,69,49,0
27,20,4376,8,5,57,0
8,0,4041,6,17,32,0
19,1,1133,3,111,32,1
28,18,3150,5,58,53,0
10,13,3380,4,155,8,0
1,7,1562,0,104,11,0
25,5,125,1,113,20,0
29,11,3623,0,92,8,0
13,14,4428,8,68,28,0
17,13,2620,8,28,21,0
3,20,369,4,89,38,1
8,0,37,7,178,38,1
14,10,3847,9,106,6,0
3,2,3543,3,67,2,0
16,18,1428,0,122,10,0
13,17,4049,3,159,42,0
20,19,2926,6,101,9,0
24,1,1304,10,12,55,0
17,6,3639,1,101,3,0
13,7,2085,1,4,2,0
29,18,4849,5,121,36,0
6,14,3687,8,42,8,0
17,9,3163,2,22,9,0
14,0,1788,6,1,26,0
17,5,4685,9,48,34,0
30,12,3904,8,43,48,0
8,13,2508,10,102,30,0
11,2,4538,8,148,38,1
20,10,383,10,18,8,0
28,2,2275,3,177,3,1
1,18,1141,1,76,11,0
26,9,1852,0,145,25,0
7,14,1583,5,150,52,0
21,10,4454,4,82,5,0
21,14,797,5,10,12,0
17,12,1555,6,24,55,0
30,4,4131,8,140,30,1
10,3,4964,9,4,27,0
11,12,379,9,170,43,0
22,8,4989,10,126,5,0
30,16,4384,5,133,20,0
9,1,1712,5,154,52,1
9,4,1667,2,80,21,0
24,15,1938,7,5,3,0
5,6,4065,8,154,41,0
17,0,616,0,83,60,0
9,11,2586,5,6,50,0
17,20,4134,6,152,44,0
24,10,332,10,7,55,0
21,11,1886,7,10,4,0
19,18,593,9,167,24,0
27,11,2819,10,78,7,0
7,11,665,7,156,24,0
23,13,4891,6,42,52,0
9,1,232,7,62,11,0
7,1,2132,10,125,2,1
13,3,2230,8,180,55,1
11,19,3560,9,22,44,0
14,15,2452,6,57,41,0
19,9,4938,2,96,6,0
11,12,3995,8,139,7,0
13,1,176,0,142,38,1
14,2,2026,7,31,18,0
13,18,127,5,4,45,0
1,5,1819,10,109,9,0
8,18,2216,2,150,53,0
12,20,1260,8,118,28,0
19,19,4016,5,93,19,0
12,18,3119,6,99,4,0
8,7,4568,10,77,4,0
8,13,1681,1,83,13,0
29,9,2161,0,115,28,0
21,2,2307,0,61,57,0
13,5,1046,2,100,11,0
12,14,2624,10,134,53,0
29,17,1889,2,79,2,0
16,13,606,7,6,6,0
1,18,630,6,66,12,0
13,9,80,9,164,55,0
26,14,1813,7,143,40,0
7,3,4543,0,76,37,0
28,1,1077,3,40,56,0
26,2,1935,7,169,24,1
5,6,1047,9,7,52,0
8,15,3452,1,22,55,0
25,9,3193,6,72,60,0
27,18,1412,7,106,9,0
14,16,2371,8,139,26,0
23,18,1448,6,130,4,0
30,4,3821,8,30,41,0
13,19,494,1,68,44,0
15,12,4274,10,89,4,0
23,12,4908,0,149,49,0
17,10,255,0,153,52,0
15,10,4954,10,73,34,0
20,15,3381,3,72,22,0
18,14,1360,0,133,13,0
18,16,539,6,66,15,0
2,17,4952,7,85,40,0
4,18,3824,2,49,38,0
30,3,1798,0,8,41,0
1,4,1712,2,155,54,1
4,6,3635,1,2,43,0
18,1,3330,5,28,55,0
5,0,769,10,139,44,1
19,11,1413,6,46,53,0
15,9,807,8,126,56,0
28,7,541,4,21,2,0
8,0,1927,3,170,2,1
20,11,4969,0,32,43,0
17,1,4147,10,160,8,1
1,9,3426,5,150,38,0
12,16,608,10,77,18,0
26,2,315,7,21,54,0
19,6,4914,3,150,29,0
15,11,2919,0,34,11,0
9,7,688,4,138,56,0
7,19,3394,9,65,6,0
2,11,740,4,65,9,0
29,2,2035,1,88,22,0
9,16,4238,5,67,46,0
10,8,2776,9,43,51,0
2,9,2108,8,115,25,0
19,5,401,5,169,58,0
11,0,2753,7,141,31,1
13,11,3794,9,118,21,0
10,4,3847,2,4,38,0
14,12,4613,9,23,52,0
18,14,1695,1,70,19,0
19,10,2924,3,162,10,0
22,7,1428,8,41,46,0
9,4,4201,8,146,37,1
25,1,4211,2,120,12,1
7,11,4100,0,90,19,0
28,1,3736,0,161,2,1
3,15,4783,3,153,15,0
20,20,3639,3,52,38,0
6,2,3323,10,145,8,1
27,9,4961,9,51,46,0
21,18,4895,5,131,35,0
2,7,4620,4,55,38,0
29,6,1094,5,119,43,0
6,0,1017,9,113,30,1
3,11,1327,6,35,9,0
16,4,2359,6,68,30,0
30,15,2703,9,92,49,0
8,3,2288,9,59,19,0
2,16,3732,8,13,29,0
17,20,3703,5,62,2,0
9,1,4402,7,94,28,1
30,11,4560,1,175,8,0
12,0,4345,7,3,25,0
3,11,3257,8,21,10,0
11,11,3144,3,104,22,0
1,11,2608,4,65,35,0
23,18,2195,4,146,42,0
13,16,4062,1,13,24,0
15,19,4559,4,77,26,0
26,10,3834,8,109,31,0
5,12,3530,3,96,23,0
21,7,1259,9,93,2,0
30,9,2084,2,45,59,0
17,7,2514,6,62,39,0
25,19,4800,7,30,33,0
23,7,4815,9,14,24,0
24,8,2024,5,10,12,0
25,6,4954,5,159,37,0
6,13,958,4,6,9,0
28,1,116,10,119,44,1
21,10,2501,5,19,43,0
22,7,4702,8,12,44,0
